-0.800000012,0.550000012,0
-0.800000012,0.560000002,0.231829837
-0.800000012,0.569999993,0.649622619
-0.800000012,0.579999983,0.942051291
-0.800000012,0.590000033,1.06825948
-0.800000012,0.600000024,1.09844136
-0.800000012,0.610000014,1.10056412
-0.800000012,0.620000005,1.09830606
-0.800000012,0.629999995,1.09573126
-0.800000012,0.639999986,1.0932405
-0.800000012,0.649999976,1.09082186
-0.800000012,0.660000026,1.08848512
-0.800000012,0.670000017,1.08623111
-0.800000012,0.680000007,1.0840565
-0.800000012,0.689999998,1.08195722
-0.800000012,0.699999988,1.07992935
-0.75999999,0.550000012,0
-0.75999999,0.560000002,0.169874251
-0.75999999,0.569999993,0.581556022
-0.75999999,0.579999983,0.897001743
-0.75999999,0.590000033,1.05030882
-0.75999999,0.600000024,1.09349203
-0.75999999,0.610000014,1.09876144
-0.75999999,0.620000005,1.09697461
-0.75999999,0.629999995,1.09449661
-0.75999999,0.639999986,1.09205604
-0.75999999,0.649999976,1.08969843
-0.75999999,0.660000026,1.08743703
-0.75999999,0.670000017,1.08522522
-0.75999999,0.680000007,1.08309293
-0.75999999,0.689999998,1.08103251
-0.75999999,0.699999988,1.07904232
-0.720000029,0.550000012,0
-0.720000029,0.560000002,0.135170773
-0.720000029,0.569999993,0.532356739
-0.720000029,0.579999983,0.85890913
-0.720000029,0.590000033,1.03224611
-0.720000029,0.600000024,1.08738327
-0.720000029,0.610000014,1.09618294
-0.720000029,0.620000005,1.09500742
-0.720000029,0.629999995,1.09263742
-0.720000029,0.639999986,1.09025574
-0.720000029,0.649999976,1.08795583
-0.720000029,0.660000026,1.08574033
-0.720000029,0.670000017,1.08360386
-0.720000029,0.680000007,1.08151555
-0.720000029,0.689999998,1.07950497
-0.720000029,0.699999988,1.07756412
-0.680000007,0.550000012,0
-0.680000007,0.560000002,0.120358817
-0.680000007,0.569999993,0.498624027
-0.680000007,0.579999983,0.82826829
-0.680000007,0.590000033,1.01574159
-0.680000007,0.600000024,1.08095872
-0.680000007,0.610000014,1.09309006
-0.680000007,0.620000005,1.09250653
-0.680000007,0.629999995,1.09020543
-0.680000007,0.639999986,1.08784616
-0.680000007,0.649999976,1.08557773
-0.680000007,0.660000026,1.08340228
-0.680000007,0.670000017,1.08133721
-0.680000007,0.680000007,1.07934022
-0.680000007,0.689999998,1.07737839
-0.680000007,0.699999988,1.07550037
-0.639999986,0.550000012,0
-0.639999986,0.560000002,0.127544641
-0.639999986,0.569999993,0.483468294
-0.639999986,0.579999983,0.807131469
-0.639999986,0.590000033,1.00133514
-0.639999986,0.600000024,1.07365763
-0.639999986,0.610000014,1.08866584
-0.639999986,0.620000005,1.08870268
-0.639999986,0.629999995,1.08653808
-0.639999986,0.639999986,1.08428073
-0.639999986,0.649999976,1.08212459
-0.639999986,0.660000026,1.08007121
-0.639999986,0.670000017,1.07809532
-0.639999986,0.680000007,1.07630908
-0.639999986,0.689999998,1.07450175
-0.639999986,0.699999988,1.07273817
-0.600000024,0.550000012,0
-0.600000024,0.560000002,0.14654085
-0.600000024,0.569999993,0.481631011
-0.600000024,0.579999983,0.79581821
-0.600000024,0.590000033,0.988978028
-0.600000024,0.600000024,1.06460094
-0.600000024,0.610000014,1.08200669
-0.600000024,0.620000005,1.0829525
-0.600000024,0.629999995,1.08120549
-0.600000024,0.639999986,1.07927775
-0.600000024,0.649999976,1.07742095
-0.600000024,0.660000026,1.07563901
-0.600000024,0.670000017,1.07392812
-0.600000024,0.680000007,1.07228208
-0.600000024,0.689999998,1.07080889
-0.600000024,0.699999988,1.06925368
-0.560000002,0.550000012,0
-0.560000002,0.560000002,0.170708627
-0.560000002,0.569999993,0.493506879
-0.560000002,0.579999983,0.797360778
-0.560000002,0.590000033,0.981465518
-0.560000002,0.600000024,1.05578279
-0.560000002,0.610000014,1.07437623
-0.560000002,0.620000005,1.07623994
-0.560000002,0.629999995,1.07506299
-0.560000002,0.639999986,1.07358682
-0.560000002,0.649999976,1.07212651
-0.560000002,0.660000026,1.07069659
-0.560000002,0.670000017,1.06929362
-0.560000002,0.680000007,1.06795192
-0.560000002,0.689999998,1.06668341
-0.560000002,0.699999988,1.06535614
-0.519999981,0.539999962,0
-0.519999981,0.549999952,1.80E-02
-0.519999981,0.559999943,0.201586515
-0.519999981,0.569999933,0.511217535
-0.519999981,0.579999983,0.800666153
-0.519999981,0.589999974,0.976386368
-0.519999981,0.599999964,1.04846382
-0.519999981,0.609999955,1.06742477
-0.519999981,0.619999945,1.06985331
