-0.800000012,0.550000012,0
-0.800000012,0.560000002,0.221710697
-0.800000012,0.569999993,0.645907521
-0.800000012,0.579999983,0.94059968
-0.800000012,0.590000033,1.06943774
-0.800000012,0.600000024,1.10034513
-0.800000012,0.610000014,1.10245657
-0.800000012,0.620000005,1.10013115
-0.800000012,0.629999995,1.09754348
-0.800000012,0.639999986,1.09502828
-0.800000012,0.649999976,1.09261572
-0.800000012,0.660000026,1.09025168
-0.800000012,0.670000017,1.08798051
-0.800000012,0.680000007,1.08580077
-0.800000012,0.689999998,1.08366644
-0.800000012,0.699999988,1.08161664
-0.75999999,0.550000012,0
-0.75999999,0.560000002,0.161897928
-0.75999999,0.569999993,0.578974664
-0.75999999,0.579999983,0.896006763
-0.75999999,0.590000033,1.05175877
-0.75999999,0.600000024,1.09557831
-0.75999999,0.610000014,1.10090554
-0.75999999,0.620000005,1.09901011
-0.75999999,0.629999995,1.09658444
-0.75999999,0.639999986,1.09416163
-0.75999999,0.649999976,1.09171522
-0.75999999,0.660000026,1.08944893
-0.75999999,0.670000017,1.08720398
-0.75999999,0.680000007,1.08503652
-0.75999999,0.689999998,1.0829438
-0.75999999,0.699999988,1.08087599
-0.720000029,0.550000012,0
-0.720000029,0.560000002,0.128024027
-0.720000029,0.569999993,0.530496836
-0.720000029,0.579999983,0.857827067
-0.720000029,0.590000033,1.03457701
-0.720000029,0.600000024,1.09002316
-0.720000029,0.610000014,1.09873629
-0.720000029,0.620000005,1.0976001
-0.720000029,0.629999995,1.09509397
-0.720000029,0.639999986,1.09264743
-0.720000029,0.649999976,1.09030378
-0.720000029,0.660000026,1.08798802
-0.720000029,0.670000017,1.08579838
-0.720000029,0.680000007,1.08362043
-0.720000029,0.689999998,1.08154702
-0.720000029,0.699999988,1.07957029
-0.680000007,0.550000012,0
-0.680000007,0.560000002,0.114995435
-0.680000007,0.569999993,0.501753509
-0.680000007,0.579999983,0.830419719
-0.680000007,0.590000033,1.01914108
-0.680000007,0.600000024,1.0847106
-0.680000007,0.610000014,1.09635603
-0.680000007,0.620000005,1.09528136
-0.680000007,0.629999995,1.09286809
-0.680000007,0.639999986,1.09035683
-0.680000007,0.649999976,1.08801174
-0.680000007,0.660000026,1.08575881
-0.680000007,0.670000017,1.08352935
-0.680000007,0.680000007,1.08149374
-0.680000007,0.689999998,1.07948446
-0.680000007,0.699999988,1.07756114
-0.639999986,0.550000012,0
-0.639999986,0.560000002,0.123572484
-0.639999986,0.569999993,0.488060564
-0.639999986,0.579999983,0.81386888
-0.639999986,0.590000033,1.00522447
-0.639999986,0.600000024,1.07659745
-0.639999986,0.610000014,1.09166539
-0.639999986,0.620000005,1.09149432
-0.639999986,0.629999995,1.08916903
-0.639999986,0.639999986,1.08690488
-0.639999986,0.649999976,1.08459723
-0.639999986,0.660000026,1.08249128
-0.639999986,0.670000017,1.08049631
-0.639999986,0.680000007,1.07852876
-0.639999986,0.689999998,1.07670701
-0.639999986,0.699999988,1.07489967
-0.600000024,0.550000012,0
-0.600000024,0.560000002,0.148006022
-0.600000024,0.569999993,0.485693127
-0.600000024,0.579999983,0.801250398
-0.600000024,0.590000033,0.992519855
-0.600000024,0.600000024,1.06813967
-0.600000024,0.610000014,1.08511364
-0.600000024,0.620000005,1.0860815
-0.600000024,0.629999995,1.08420014
-0.600000024,0.639999986,1.08212435
-0.600000024,0.649999976,1.08027136
-0.600000024,0.660000026,1.07838094
-0.600000024,0.670000017,1.07661366
-0.600000024,0.680000007,1.07492054
-0.600000024,0.689999998,1.07319152
-0.600000024,0.699999988,1.07160473
-0.560000002,0.550000012,0
-0.560000002,0.560000002,0.17539385
-0.560000002,0.569999993,0.496751398
-0.560000002,0.579999983,0.800587058
-0.560000002,0.590000033,0.985481262
-0.560000002,0.600000024,1.06007731
-0.560000002,0.610000014,1.07833111
-0.560000002,0.620000005,1.07966971
-0.560000002,0.629999995,1.07841194
-0.560000002,0.639999986,1.07681262
-0.560000002,0.649999976,1.07520223
-0.560000002,0.660000026,1.07372725
-0.560000002,0.670000017,1.07216024
-0.560000002,0.680000007,1.07067513
-0.560000002,0.689999998,1.06927156
-0.560000002,0.699999988,1.06784773
-0.519999981,0.539999962,0
-0.519999981,0.549999952,1.92E-02
-0.519999981,0.559999943,0.209950164
-0.519999981,0.569999933,0.519806385
-0.519999981,0.579999983,0.807057619
-0.519999981,0.589999974,0.982419729
-0.519999981,0.599999964,1.05298102
-0.519999981,0.609999955,1.07127059
-0.519999981,0.619999945,1.07342935
-0.519999981,0.629999936,1.07242465
-0.519999981,0.639999986,1.07124734
-0.519999981,0.649999976,1.06997883
-0.519999981,0.659999967,1.06866145
-0.519999981,0.669999957,1.06747854
-0.519999981,0.679999948,1.06623805
-0.519999981,0.689999938,1.06504774
-0.519999981,0.699999928,1.06396186
-0.480000019,0.539999962,0
-0.480000019,0.549999952,4.42E-02
-0.480000019,0.559999943,0.246779114
-0.480000019,0.569999933,0.546908498
-0.480000019,0.579999983,0.817021191
-0.480000019,0.589999974,0.980384886
-0.480000019,0.599999964,1.04756486
-0.480000019,0.609999955,1.06495309
-0.480000019,0.619999945,1.0673579
-0.480000019,0.629999936,1.06679869
-0.480000019,0.639999986,1.06572711
-0.480000019,0.649999976,1.06476724
-0.480000019,0.659999967,1.06377685
-0.480000019,0.669999957,1.06275415
-0.480000019,0.679999948,1.06185699
-0.480000019,0.689999938,1.06088793
-0.480000019,0.699999928,1.05961931
-0.440000027,0.539999962,0
-0.440000027,0.549999952,7.20E-02
-0.440000027,0.559999943,0.284622103
-0.440000027,0.569999933,0.574588239
-0.440000027,0.579999983,0.829992652
-0.440000027,0.589999974,0.981375575
-0.440000027,0.599999964,1.04294825
-0.440000027,0.609999955,1.05959523
-0.440000027,0.619999945,1.06183684
-0.440000027,0.629999936,1.06141233
-0.440000027,0.639999986,1.06068695
-0.440000027,0.649999976,1.05983949
-0.440000027,0.659999967,1.05910397
-0.440000027,0.669999957,1.05837393
-0.440000027,0.679999948,1.05732751
-0.440000027,0.689999938,1.05612719
-0.440000027,0.699999928,1.05608928
-0.400000036,0.529999971,0
-0.400000036,0.539999962,3.17E-03
-0.400000036,0.549999952,0.101622216
-0.400000036,0.559999943,0.32398811
-0.400000036,0.569999993,0.605843604
-0.400000036,0.579999983,0.844247401
-0.400000036,0.589999974,0.98377651
-0.400000036,0.599999964,1.03946996
-0.400000036,0.609999955,1.05450058
-0.400000036,0.619999945,1.05688655
-0.400000036,0.629999995,1.05652595
-0.400000036,0.639999986,1.05591166
-0.400000036,0.649999976,1.05538523
-0.400000036,0.659999967,1.05458701
-0.400000036,0.669999957,1.05343699
-0.400000036,0.679999948,1.05317724
-0.400000036,0.689999938,1.05399704
-0.400000036,0.699999988,1.05038667
-0.360000014,0.529999971,0
-0.360000014,0.539999962,1.43E-02
-0.360000014,0.549999952,0.13586849
-0.360000014,0.559999943,0.364547253
-0.360000014,0.569999993,0.637314677
-0.360000014,0.579999983,0.859242558
-0.360000014,0.589999974,0.985668182
-0.360000014,0.599999964,1.03642654
-0.360000014,0.609999955,1.04997945
-0.360000014,0.619999945,1.05207944
-0.360000014,0.629999995,1.05203426
-0.360000014,0.639999986,1.05154252
-0.360000014,0.649999976,1.05048144
-0.360000014,0.659999967,1.04997814
-0.360000014,0.669999957,1.05117404
-0.360000014,0.679999948,1.0490905
-0.360000014,0.689999938,1.04368043
-0.360000014,0.699999988,1.04418695
-0.320000023,0.529999971,0
-0.320000023,0.539999962,3.12E-02
-0.320000023,0.549999952,0.172436908
-0.320000023,0.559999943,0.405782193
-0.320000023,0.569999993,0.6671049
-0.320000023,0.579999983,0.873467922
-0.320000023,0.589999974,0.988306999
-0.320000023,0.599999964,1.0333581
-0.320000023,0.609999955,1.04579401
-0.320000023,0.619999945,1.04809523
-0.320000023,0.629999995,1.04735434
-0.320000023,0.639999986,1.04659057
-0.320000023,0.649999976,1.04790115
-0.320000023,0.659999967,1.04727566
-0.320000023,0.669999957,1.04081976
-0.320000023,0.679999948,1.04085779
-0.320000023,0.689999938,1.04163218
-0.320000023,0.699999988,1.04112518
-0.280000031,0.519999981,0
-0.280000031,0.529999971,-2.32E-03
-0.280000031,0.539999962,5.33E-02
-0.280000031,0.549999952,0.210052922
-0.280000031,0.560000002,0.446264297
-0.280000031,0.569999993,0.697331071
-0.280000031,0.579999983,0.887631118
-0.280000031,0.589999974,0.991511941
-0.280000031,0.599999964,1.03188598
-0.280000031,0.609999955,1.04188335
-0.280000031,0.620000005,1.04240274
-0.280000031,0.629999995,1.04426205
-0.280000031,0.639999986,1.04460561
-0.280000031,0.649999976,1.03772163
-0.280000031,0.659999967,1.03715599
-0.280000031,0.669999957,1.03832281
-0.280000031,0.679999948,1.0380553
-0.280000031,0.689999998,1.03731823
-0.280000031,0.699999988,1.03706229
-0.24000001,0.519999981,0
-0.24000001,0.529999971,1.06E-03
-0.24000001,0.539999962,7.98E-02
-0.24000001,0.549999952,0.250873417
-0.24000001,0.560000002,0.48810026
-0.24000001,0.569999993,0.728220463
-0.24000001,0.579999983,0.902546525
-0.24000001,0.589999974,0.993940473
-0.24000001,0.599999964,1.02549195
-0.24000001,0.609999955,1.03828239
-0.24000001,0.620000005,1.04167998
-0.24000001,0.629999995,1.03441167
-0.24000001,0.639999986,1.03287041
-0.24000001,0.649999976,1.03436089
-0.24000001,0.659999967,1.03442562
-0.24000001,0.669999957,1.03386247
-0.24000001,0.679999948,1.03364825
-0.24000001,0.689999998,1.03358543
-0.24000001,0.699999988,1.03345776
-0.200000048,0.519999981,0
-0.200000048,0.529999971,1.17E-02
-0.200000048,0.539999962,0.110879183
-0.200000048,0.549999952,0.294701874
-0.200000048,0.560000002,0.53001219
-0.200000048,0.569999993,0.755102038
-0.200000048,0.579999983,0.908450365
-0.200000048,0.589999974,0.996872902
-0.200000048,0.599999964,1.03201711
-0.200000048,0.609999955,1.02780664
-0.200000048,0.620000005,1.02686834
-0.200000048,0.629999995,1.02927279
-0.200000048,0.639999986,1.02984524
-0.200000048,0.649999976,1.02957833
-0.200000048,0.659999967,1.02957642
-0.200000048,0.669999957,1.02974224
-0.200000048,0.679999948,1.02988124
-0.200000048,0.689999998,1.02991676
-0.200000048,0.699999988,1.02991211
-0.160000026,0.50999999,0
-0.160000026,0.519999981,-4.49E-03
-0.160000026,0.529999971,2.85E-02
-0.160000026,0.539999962,0.144690856
-0.160000026,0.550000012,0.335966408
-0.160000026,0.560000002,0.563783228
-0.160000026,0.569999993,0.787717223
-0.160000026,0.579999983,0.941263855
-0.160000026,0.589999974,0.985526502
-0.160000026,0.599999964,1.00812531
-0.160000026,0.610000014,1.0204004
-0.160000026,0.620000005,1.02378082
-0.160000026,0.629999995,1.02430201
-0.160000026,0.639999986,1.02481914
-0.160000026,0.649999976,1.02541244
-0.160000026,0.659999967,1.0259006
-0.160000026,0.669999957,1.02619243
-0.160000026,0.680000007,1.02646887
-0.160000026,0.689999998,1.02671325
-0.160000026,0.699999988,1.02684057
